22,1,2008,0,0,35,0,-8.05,-34.88
22,1,2008,0,0,44,0,-8.11,-35.29
22,1,2008,0,0,28,0,-8.05,-34.88
22,1,2008,0,0,22,0,-8.05,-34.88
22,1,2008,0,0,30,0,-8.11,-35.01
21,1,2008,0,0,27,0,-8.05,-34.88
21,1,2008,0,0,24,0,-8.28,-35.97
21,1,2008,0,0,22,0,-8.35,-35.22
21,1,2008,0,0,25,0,-8.05,-34.88
21,1,2008,0,0,26,0,-8.28,-35.03
21,1,2008,0,0,25,0,-8.05,-34.88
21,1,2008,0,0,23,0,-8.11,-35.01
21,1,2008,0,1,16,0,-8.82,-36.01
21,1,2008,0,2,38,0,-8.66,-36.32
21,1,2008,0,0,30,0,-8.05,-34.88
21,1,2008,0,1,54,0,-8.88,-36.19
21,1,2008,0,0,30,0,-8.66,-35.15
21,1,2008,0,1,17,0,-7.85,-35.58
21,1,2008,0,0,29,0,-8,-34.85
21,1,2008,0,0,26,0,-8.05,-34.88
21,1,2008,0,0,23,0,-8.05,-34.88
20,1,2008,0,0,27,0,-8.05,-34.88
20,1,2008,0,0,16,0,-8.11,-35.01
20,1,2008,0,2,50,0,-8.02,-34.98
20,1,2008,0,2,21,0,-8.35,-36.69
20,1,2008,0,0,84,0,-8.6,-38.56
20,1,2008,0,0,24,0,-8.11,-35.09
20,1,2008,0,0,16,0,-8.28,-35.97
20,1,2008,0,0,38,0,-8.05,-34.88
20,1,2008,0,0,25,0,-8,-34.85
20,1,2008,0,0,15,0,-8.28,-35.97
20,1,2008,0,2,30,0,-8.05,-34.88
20,1,2008,0,0,31,0,-8.62,-37.15
20,1,2008,0,1,43,0,-8,-34.85
20,1,2008,0,0,0,0,-8.52,-36.44
20,1,2008,0,0,15,0,-9.39,-40.5
20,1,2008,0,2,40,0,-8.28,-35.03
20,1,2008,0,0,21,0,-8.11,-35.29
20,1,2008,0,0,22,0,-8.11,-35.01
20,1,2008,0,0,29,0,-9.39,-40.5
20,1,2008,0,0,21,0,-8.28,-35.97
